18726,"K3O4","small_airport","Sayre Municipal Airport",35.167598724365234,-99.65789794921875,1937,"NA","US","US-OK","Sayre","no","K3O4",,"3O4",,,
18728,"K3O9","small_airport","Grand Lake Regional Airport",36.577598571777,-94.86190032959,792,"NA","US","US-OK","Afton","no","3O9","NRI","3O9","http://www.thelandingsgrandlake.com/airport.htm","https://en.wikipedia.org/wiki/Grand_Lake_Regional_Airport","The Landings on Monkey Island"
18729,"K3P3","small_airport","Mott Municipal Airport",46.35969924926758,-102.322998046875,2411,"NA","US","US-ND","Mott","no","K3P3",,"3P3",,,
18731,"K3R2","small_airport","Le Gros Memorial Airport",30.161603,-92.481744,17,"NA","US","US-LA","Crowley","no","K3R2",,"3R2",,,
18732,"K3R4","small_airport","Hart Airport",31.54490089,-93.4865036,319,"NA","US","US-LA","Many","no","K3R4",,"3R4",,,
18733,"K3R7","small_airport","Jennings Airport",30.242700576782227,-92.67340087890625,23,"NA","US","US-LA","Jennings","no","K3R7",,"3R7",,,
18734,"K3R9","small_airport","Lakeway Airpark",30.3575,-97.994499,909,"NA","US","US-TX","Austin","no","K3R9",,"3R9",,"https://en.wikipedia.org/wiki/Lakeway_Airpark","Airfield Ranch"
18735,"K3RC","small_airport","Roscommon Conservation Airport",44.474998,-84.566704,1156,"NA","US","US-MI","Roscommon","no","K3RC",,"3RC",,"https://en.wikipedia.org/wiki/Roscommon_Conservation_Airport",
18736,"K3S4","small_airport","Illinois Valley Airport",42.1036987305,-123.681999207,1394,"NA","US","US-OR","Cave Junction","no","3S4",,"3S4","http://www.co.josephine.or.us/Page.asp?NavID=1246","https://en.wikipedia.org/wiki/Illinois_Valley_Airport","Siskiyou Smokejumper Base"
18737,"K3S8","small_airport","Grants Pass Airport",42.510101,-123.388,1126,"NA","US","US-OR","Grants Pass","no",,"GTP","3S8",,"https://en.wikipedia.org/wiki/Grants_Pass_Airport","Merlin"
18738,"K3S9","small_airport","Condon State Pauling Field",45.24660110473633,-120.16600036621094,2911,"NA","US","US-OR","Condon","no","K3S9",,"3S9",,"https://en.wikipedia.org/wiki/Condon_State_Airport",
18739,"K3SQ","closed","St Charles Airport",38.848701,-90.500098,442,"NA","US","US-MO","St Charles","no",,,,,,"3SQ, 3SQ"
18740,"K3T3","small_airport","Boyceville Municipal Airport",45.043999,-92.020401,967,"NA","US","US-WI","Boyceville","no","3T3",,"3T3",,"https://en.wikipedia.org/wiki/Boyceville_Municipal_Airport",
18741,"K3T5","small_airport","Fayette Regional Air Center Airport",29.908001,-96.949997,324,"NA","US","US-TX","La Grange","no",,,"3T5",,"https://en.wikipedia.org/wiki/Fayette_Regional_Air_Center",
18742,"K3TR","small_airport","Jerry Tyler Memorial Airport",41.835899353027,-86.225196838379,750,"NA","US","US-MI","Niles","no","3TR","NLE","3TR","http://www.ci.niles.mi.us/deptsandservices/dpw/JerryTylerMemorialAirport.htm","https://en.wikipedia.org/wiki/Jerry_Tyler_Memorial_Airport",
18743,"K3U3","small_airport","Bowman Field",46.153099,-112.867996,5034,"NA","US","US-MT","Anaconda","no","K3U3",,"3U3",,"https://en.wikipedia.org/wiki/Bowman_Field_(Montana)",
18744,"K3U4","small_airport","Saint Labre Mission Airport",45.606617,-106.27445,2909,"NA","US","US-MT","Ashland","no","K3U4",,"3U4",,,
18745,"K3U7","small_airport","Benchmark Airport",47.480951,-112.870907,5434,"NA","US","US-MT","Augusta","no",,,"3U7",,,
18746,"K3U8","small_airport","Big Sandy Airport",48.163204,-110.115709,2700,"NA","US","US-MT","Big Sandy","no","K3U8",,"3U8",,"https://en.wikipedia.org/wiki/Big_Sandy_Airport",
18747,"K3V0","small_airport","Custer State Park Airport",43.724998,-103.349998,3980,"NA","US","US-SD","Crazy Horse","no","3V0",,"3V0",,,
18748,"K3V5","closed","Fort Collins Downtown Airport",40.588299,-105.042,4939,"NA","US","US-CO","Fort Collins","no",,,,,"https://en.wikipedia.org/wiki/Fort_Collins_Downtown_Airport","3V5"
18749,"K3V7","closed","Belle Creek Airport",45.127632,-105.092625,3678,"NA","US","US-MT","Broadus","no",,,,,"https://en.wikipedia.org/wiki/Belle_Creek_Airport","3V7, Giacometto Ranch"
18750,"K3W7","small_airport","Grand Coulee Dam Airport",47.922000885,-119.083000183,1588,"NA","US","US-WA","Electric City","no","3W7","GCD","3W7","http://www.wsdot.wa.gov/aviation/AllStateAirports/ElectricCity_GrandCouleeDam.htm",,
18751,"K3W8","small_airport","Eureka Municipal Airport",45.800523,-99.643968,1935,"NA","US","US-SD","Eureka","no","3W8",,"3W8","https://dot.sd.gov/media/documents/Eureka_3W8.pdf","https://en.wikipedia.org/wiki/Eureka_Municipal_Airport_(South_Dakota)","SD16"
18753,"K3Y2","small_airport","George L Scott Municipal Airport",42.98509979248047,-91.79060363769531,1232,"NA","US","US-IA","West Union","no","K3Y2",,"3Y2",,,
18754,"K3Y3","small_airport","Winterset Madison County Airport",41.362801,-94.021103,1110,"NA","US","US-IA","Winterset","no","3Y3",,"3Y3",,"https://en.wikipedia.org/wiki/Winterset_Municipal_Airport",
18756,"K40G","small_airport","Valle Airport",35.65060043335,-112.14800262451,5999,"NA","US","US-AZ","Grand Canyon","no","40G","VLE","40G","http://www.valleairport.com/","https://en.wikipedia.org/wiki/Valle_Airport",
18757,"K40J","small_airport","Perry-Foley Airport",30.0693,-83.580597,44,"NA","US","US-FL","Perry","no","KFPY","FPY","FPY","http://taylorcountygov.com/airport/index.htm","https://en.wikipedia.org/wiki/Perry-Foley_Airport","40J, Perry Army Airfield"
18759,"K40U","small_airport","Manila Airport",40.98609924316406,-109.6780014038086,6175,"NA","US","US-UT","Manila","no","K40U",,"40U",,,
18760,"K41A","closed","Reeves Airport",32.514702,-85.875999,326,"NA","US","US-AL","Tallassee","no",,,,,,"41A"
18761,"K41F","small_airport","Floydada Municipal Airport",34.00230026,-101.3300018,3187,"NA","US","US-TX","Floydada","no","K41F",,"41F",,,
18762,"K41N","small_airport","Braceville Airport",41.212023,-80.970183,900,"NA","US","US-OH","Newton Falls","no",,,"41N",,,
18763,"K41U","small_airport","Manti-Ephraim Airport",39.32910156,-111.6149979,5500,"NA","US","US-UT","Manti","no","41U","NTJ","41U",,,
18764,"K42A","small_airport","Melbourne Municipal John E Miller Field",36.070999,-91.830101,735,"NA","US","US-AR","Melbourne","no","K42A",,"42A",,"https://en.wikipedia.org/wiki/Melbourne_Municipal_Airport",
18765,"K42I","small_airport","Parr Airport",40.00699996948242,-82.01239776611328,790,"NA","US","US-OH","Zanesville","no","K42I",,"42I",,,
18766,"K42J","small_airport","Keystone Heights Airport",29.8447,-82.047501,196,"NA","US","US-FL","Keystone Heights","no",,,"42J","https://keystoneairport.com/","https://en.wikipedia.org/wiki/Keystone_Heights_Airport","Keystone Airpark"
18767,"K42M","small_airport","Thayer Memorial Airport",36.522301,-91.571999,790,"NA","US","US-MO","Thayer","no","K42M",,"42M",,,
18768,"K42S","closed","Poplar Airport",48.116001,-105.181999,2005,"NA","US","US-MT","Poplar","no",,,,,"https://en.wikipedia.org/wiki/Poplar_Airport","42S"
18769,"K42U","small_airport","Morgan County Airport",41.1488,-111.766998,5020,"NA","US","US-UT","Morgan","no","K42U",,"42U",,"https://en.wikipedia.org/wiki/Morgan_County_Airport_(Utah)",
18770,"K42V","small_airport","Jones Airport",40.057999,-101.546997,3126,"NA","US","US-NE","Benkelman","no","42V",,"42V",,,
18772,"K43A","small_airport","Montgomery County Airport",35.384097,-79.790546,628,"NA","US","US-NC","Star","no",,,"43A",,"https://en.wikipedia.org/wiki/Montgomery_County_Airport_(North_Carolina)",
18773,"K43B","small_airport","Deblois Flight Strip",44.726398,-67.9907,217,"NA","US","US-ME","Deblois","no","K43B",,"43B",,"https://en.wikipedia.org/wiki/Deblois_Flight_Strip",
18774,"K43D","small_airport","Odessa Municipal Airport",47.347599029541016,-118.677001953125,1737,"NA","US","US-WA","Odessa","no","K43D",,"43D",,,
18775,"K43U","closed","Mount Pleasant Airport",39.526651,-111.475978,5830,"NA","US","US-UT","Mount Pleasant","no",,,,,"https://en.wikipedia.org/wiki/Mount_Pleasant_Airport_(Utah)","43U, MSD"
18776,"K44C","small_airport","Beloit Airport",42.497799,-88.967598,817,"NA","US","US-WI","Beloit","no","K44C",,"44C",,"https://en.wikipedia.org/wiki/Beloit_Airport",
18778,"K44N","small_airport","Sky Acres Airport",41.707401,-73.737999,698,"NA","US","US-NY","Millbrook","no","44N",,"44N",,"https://en.wikipedia.org/wiki/Sky_Acres_Airport",
18779,"K44U","small_airport","Salina Gunnison Airport",39.029098510699995,-111.837997437,5159,"NA","US","US-UT","Salina","no","44U","SBO","44U","http://www.gunnisoncity.org/airport.htm","https://en.wikipedia.org/wiki/Salina-Gunnison_Airport",
18780,"K45G","small_airport","Brighton Airport",42.569801,-83.778503,973,"NA","US","US-MI","Brighton","no","K45G",,"45G",,"https://en.wikipedia.org/wiki/Brighton_Airport",
18781,"K45K","small_airport","Minneapolis City County Airport",39.09469985961914,-97.72059631347656,1245,"NA","US","US-KS","Minneapolis","no","K45K",,"45K",,,
18782,"K45R","small_airport","Hawthorne Field",30.336299896240234,-94.25749969482422,71,"NA","US","US-TX","Kountze/Silsbee","no","K45R",,"45R",,,
18784,"K46D","small_airport","Carrington Municipal Airport",47.451099,-99.1511,1607,"NA","US","US-ND","Carrington","no","K46D",,"46D",,"https://en.wikipedia.org/wiki/Carrington_Municipal_Airport",
18785,"K46U","small_airport","Alpine Airport",43.181876,-111.038657,5634,"NA","US","US-WY","Alpine","no","46U",,"46U",,,
18786,"K47A","small_airport","Cherokee County Regional Airport",34.3106,-84.423897,1219,"NA","US","US-GA","Canton","no","KCNI",,"CNI",,"https://en.wikipedia.org/wiki/Cherokee_County_Airport_(Georgia)","47A"
18787,"K47K","small_airport","Moundridge Municipal Airport",38.20909881591797,-97.50270080566406,1489,"NA","US","US-KS","Moundridge","no","K47K",,"47K",,,
18788,"K47N","small_airport","Central Jersey Regional Airport",40.5243988037,-74.59839630130001,86,"NA","US","US-NJ","Manville","no","47N","JVI","47N","http://www.centraljerseyairport.com/","https://en.wikipedia.org/wiki/Central_Jersey_Regional_Airport","Kupper Airport"
18789,"K47V","small_airport","Curtis Municipal Airport",40.639987,-100.474547,2678,"NA","US","US-NE","Curtis","no","47V",,"47V",,,
18790,"K48A","small_airport","Cochran Airport",32.3993988,-83.27590179,377,"NA","US","US-GA","Cochran","no","K48A",,"48A",,,
18791,"K48D","small_airport","Clare Municipal Airport",43.834499,-84.740196,857,"NA","US","US-MI","Clare","no","K48D",,"48D",,"https://en.wikipedia.org/wiki/Clare_Municipal_Airport",
18792,"K48I","small_airport","Braxton County Airport",38.68700027,-80.65180206,1276,"NA","US","US-WV","Sutton","no","K48I",,"48I",,,
18793,"K48K","small_airport","Ness City Municipal Airport",38.473324,-99.909324,2308,"NA","US","US-KS","Ness City","no","48K",,"48K",,,
18794,"K48S","small_airport","Harlem Airport",48.566101,-108.773003,2643,"NA","US","US-MT","Harlem","no","K48S",,"48S",,"https://en.wikipedia.org/wiki/Harlem_Airport",
18796,"K49A","small_airport","Gilmer County Airport",34.627899169921875,-84.52490234375,1486,"NA","US","US-GA","Ellijay","no","K49A",,"49A",,,
18797,"K49B","small_airport","Sturgis Municipal Airport",44.417999,-103.375,3243,"NA","US","US-SD","Sturgis","no","K49B",,"49B",,"https://en.wikipedia.org/wiki/Sturgis_Municipal_Airport_(South_Dakota)",
18799,"K49R","small_airport","Real County Airport",29.745500564575195,-99.76090240478516,1640,"NA","US","US-TX","Leakey","no","K49R",,"49R",,,
18800,"K49X","small_airport","Chemehuevi Valley Airport",34.528805,-114.431999,631,"NA","US","US-CA","Havasu Lake","no","K49X",,"49X",,"https://en.wikipedia.org/wiki/Chemehuevi_Valley_Airport",
18801,"K4A0","small_airport","Berry Hill Airport",33.535567,-84.179081,770,"NA","US","US-GA","Stockbridge","no","7GA7",,"7GA7",,,"4AO"
18802,"K4A4","small_airport","Polk County Airport- Cornelius Moore Field",34.018699646,-85.1464996338,974,"NA","US","US-GA","Cedartown","no","K4A4",,"4A4",,,
18803,"K4A5","small_airport","Searcy County Airport",35.896999,-92.658997,963,"NA","US","US-AR","Marshall","no","K4A5",,"4A5",,"https://en.wikipedia.org/wiki/Searcy_County_Airport",
18804,"K4A6","small_airport","Scottsboro Municipal Word Field",34.688702,-86.005898,650,"NA","US","US-AL","Scottsboro","no","K4A6",,"4A6",,"https://en.wikipedia.org/wiki/Scottsboro_Municipal_Airport",
18805,"K4A7","small_airport","Atlanta Speedway Airport",33.389876,-84.331011,882,"NA","US","US-GA","Hampton","no","KHMP",,"HMP","http://www.co.henry.ga.us/airport/","https://en.wikipedia.org/wiki/Atlanta_Speedway_Airport","4A7, Atlanta South Regional Airport, Clayton County Airport – Tara Field, Bear Creek Airport, Henry County Airport"
18806,"K4A9","small_airport","Isbell Field",34.473701,-85.721397,877,"NA","US","US-AL","Fort Payne","no","K4A9",,"4A9",,"https://en.wikipedia.org/wiki/Isbell_Field",
18807,"K4B6","small_airport","Ticonderoga Municipal Airport",43.8773,-73.413101,273,"NA","US","US-NY","Ticonderoga","no","K4B6",,"4B6",,"https://en.wikipedia.org/wiki/Ticonderoga_Municipal_Airport",
18808,"K4B7","small_airport","Schroon Lake Airport",43.857886,-73.740577,830,"NA","US","US-NY","Schroon Lake","no",,,"4B7",,"https://en.wikipedia.org/wiki/Schroon_Lake_Airport",
18809,"K4B8","small_airport","Robertson Field",41.690399169921875,-72.86479949951172,200,"NA","US","US-CT","Plainville","no","K4B8",,"4B8",,"https://en.wikipedia.org/wiki/Robertson_Field",
18810,"K4C8","small_airport","Albia Municipal Airport",40.996128,-92.765594,963,"NA","US","US-IA","Albia","no","K4C8",,"4C8",,,
18811,"K4D0","small_airport","Abrams Municipal Airport",42.775202,-84.736378,842,"NA","US","US-MI","Grand Ledge","no","K4D0",,"4D0",,"https://en.wikipedia.org/wiki/Abrams_Municipal_Airport",
18812,"K4E7","small_airport","Ellendale Municipal Airport",46.015978,-98.515319,1455,"NA","US","US-ND","Ellendale","no","K4E7",,"4E7",,,
18813,"K4F2","small_airport","Panola County Sharpe Field",32.176102,-94.298798,248,"NA","US","US-TX","Carthage","no",,,"4F2",,,
18814,"K4F7","small_airport","Kizer Field",33.80390167236328,-93.36219787597656,319,"NA","US","US-AR","Prescott","no","K4F7",,"4F7",,,
18815,"K4F8","small_airport","Stephens Ouachita County Airport",33.443403,-93.054242,230,"NA","US","US-AR","Stephens","no","K4F8",,"4F8",,,"Wilson"
18816,"K4F9","small_airport","Lamoure Rott Municipal Airport",46.347285,-98.281533,1310,"NA","US","US-ND","Lamoure","no","K4F9",,"4F9",,,"La Moure, Roberts Ag Air Services"
18817,"K4G4","small_airport","Youngstown Elser Metro Airport",40.9618,-80.677299,1070,"NA","US","US-OH","Youngstown","no",,,"4G4",,"https://en.wikipedia.org/wiki/Youngstown_Elser_Metro_Airport",
18818,"K4G5","small_airport","Monroe County Airport",39.778999,-81.102798,1197,"NA","US","US-OH","Woodsfield","no","K4G5",,"4G5",,"https://en.wikipedia.org/wiki/Monroe_County_Airport_(Ohio)",
18819,"K4G6","small_airport","Hornell Municipal Airport",42.382139,-77.68211,1219,"NA","US","US-NY","Hornell","no","KHTF",,"HTF",,"https://en.wikipedia.org/wiki/Hornell_Municipal_Airport","4G6"
18820,"K4G8","small_airport","Columbia Airport",41.318802,-81.960197,813,"NA","US","US-OH","Columbia Station","no","K4G8",,"4G8",,"https://en.wikipedia.org/wiki/Columbia_Airport_(Ohio)",
18821,"K4I0","closed","Mingo County Airport",37.687599,-82.261002,1575,"NA","US","US-WV","Williamson","no",,,,,"https://en.wikipedia.org/wiki/Mingo_County_Airport","4I0"
18822,"K4I3","small_airport","Knox County Airport",40.328701,-82.523804,1191,"NA","US","US-OH","Mount Vernon","no","K4I3",,"4I3",,"https://en.wikipedia.org/wiki/Knox_County_Airport",
18823,"K4I7","small_airport","Putnam County Airport",39.632596,-86.813793,842,"NA","US","US-IN","Greencastle","no","KGPC",,"GPC","http://putnamcountyregionalairport.com/index.html","https://en.wikipedia.org/wiki/Putnam_County_Airport","4I7"
18824,"K4I9","small_airport","Morrow County Airport",40.524502,-82.850098,1085,"NA","US","US-OH","Mount Gilead","no","K4I9",,"4I9",,"https://en.wikipedia.org/wiki/Morrow_County_Airport",
18825,"K4J1","small_airport","Brantley County Airport",31.207399368286133,-81.90579986572266,83,"NA","US","US-GA","Nahunta","no","K4J1",,"4J1",,,
18826,"K4J2","small_airport","Berrien County Airport",31.212601,-83.226303,240,"NA","US","US-GA","Nashville","no","4J2",,"4J2",,,
18827,"K4J5","small_airport","Quitman Brooks County Airport",30.805799,-83.586502,185,"NA","US","US-GA","Quitman","no",,,"4J5",,,
18828,"K4J6","small_airport","St Marys Airport",30.753,-81.5588,23,"NA","US","US-GA","St Marys","no","K4J6",,"4J6",,"https://en.wikipedia.org/wiki/St._Marys_Airport",
18829,"K4J8","small_airport","Treutlen County Airport",32.387699,-82.563698,345,"NA","US","US-GA","Soperton","no","4J8",,"4J8",,,
18830,"K4K3","small_airport","Lexington Municipal Airport",39.209998,-93.926854,691,"NA","US","US-MO","Lexington","no","MU97",,"MU97",,,"4K3"
18831,"K4K6","small_airport","Bloomfield Municipal Airport",40.732101,-92.428299,888,"NA","US","US-IA","Bloomfield","no","K4K6",,"4K6",,"https://en.wikipedia.org/wiki/Bloomfield_Municipal_Airport_(Iowa)",
18832,"K4M1","small_airport","Carroll County Airport",36.381302,-93.624603,1205,"NA","US","US-AR","Berryville","no","K4M1",,"4M1",,"https://en.wikipedia.org/wiki/Carroll_County_Airport_(Arkansas)",
18833,"K4M2","small_airport","Booneville Municipal Airport",35.149534,-93.863545,465,"NA","US","US-AR","Booneville","no",,,"4M2","http://www.boonevilleairport.com/","https://en.wikipedia.org/wiki/Booneville_Municipal_Airport",
18834,"K4M3","small_airport","Carlisle Municipal Airport",34.808201,-91.712097,241,"NA","US","US-AR","Carlisle","no","K4M3",,"4M3",,"https://en.wikipedia.org/wiki/Carlisle_Municipal_Airport",
18836,"K4M7","small_airport","Russellville Logan County Airport",36.79959,-86.810875,689,"NA","US","US-KY","Russellville","no","K4M7",,"4M7",,"https://en.wikipedia.org/wiki/Russellville-Logan_County_Airport",
18837,"K4M9","small_airport","Corning Municipal Airport",36.404202,-90.647903,293,"NA","US","US-AR","Corning","no","4M9",,"4M9",,"https://en.wikipedia.org/wiki/Corning_Municipal_Airport_(Arkansas)",
18838,"K4N1","small_airport","Greenwood Lake Airport",41.128200531,-74.34670257570001,791,"NA","US","US-NJ","West Milford","no","4N1",,"4N1",,"https://en.wikipedia.org/wiki/Greenwood_Lake_Airport",
18840,"K4O4","small_airport","McCurtain County Regional Airport",33.909401,-94.859398,472,"NA","US","US-OK","Idabel","no",,,"4O4",,,
18841,"K4O5","small_airport","Cherokee Municipal Airport",36.787998,-98.358498,1177,"NA","US","US-OK","Cherokee","no",,,"4O5",,,"OK60"
18842,"K4P3","small_airport","Flandreau Municipal Airport",44.003897,-96.593102,1645,"NA","US","US-SD","Flandreau","no",,,"4P3",,,"SD18"
18843,"K4R1","small_airport","I H Bass Jr Memorial Airport",31.015499114990234,-89.48259735107422,310,"NA","US","US-MS","Lumberton","no","K4R1",,"4R1",,,
18844,"K4R3","small_airport","Jackson Municipal Airport",31.4720993,-87.8946991,62,"NA","US","US-AL","Jackson","no","K4R3",,"4R3",,,
18845,"K4R4","small_airport","H L Sonny Callahan Airport",30.460501,-87.876999,91,"NA","US","US-AL","Fairhope","no","KCQF",,"CQF","https://www.fairhopeal.gov/services/airport","https://en.wikipedia.org/wiki/H._L._Sonny_Callahan_Airport","4R4"
18846,"K4R5","small_airport","Major Gilbert Field Airport",46.7887,-90.758698,649,"NA","US","US-WI","La Pointe","no","4R5",,"4R5",,"https://en.wikipedia.org/wiki/Major_Gilbert_Field_Airport","Madeline Island Airport"
18847,"K4R7","small_airport","Eunice Airport",30.466299057007,-92.423797607422,42,"NA","US","US-LA","Eunice","no","4R7","UCE","4R7",,,
18848,"K4R9","small_airport","Dauphin Island Airport",30.2605,-88.127502,5,"NA","US","US-AL","Dauphin Island","no","K4R9",,"4R9",,"https://en.wikipedia.org/wiki/Jeremiah_Denton_Airport",
18849,"K4S1","small_airport","Gold Beach Municipal Airport",42.41339874,-124.4240036,20,"NA","US","US-OR","Gold Beach","no","K4S1","GOL","4S1","http://www.portofgoldbeach.com/Airport.htm","https://en.wikipedia.org/wiki/Gold_Beach_Municipal_Airport",
18850,"K4S2","small_airport","Ken Jernstedt Airfield",45.67259979,-121.5360031,631,"NA","US","US-OR","Hood River","no","K4S2",,"4S2",,"https://en.wikipedia.org/wiki/Ken_Jernstedt_Airfield",
18851,"K4S3","small_airport","Joseph State Airport",45.3596000671,-117.253997803,4121,"NA","US","US-OR","Joseph","no","KJSY",,"JSY",,"https://en.wikipedia.org/wiki/Joseph_State_Airport",
18852,"K4S9","small_airport","Portland Mulino Airport",45.21630096435547,-122.58999633789062,260,"NA","US","US-OR","Portland-Mulino","no","K4S9",,"4S9",,"https://en.wikipedia.org/wiki/Portland-Mulino_Airport",
18853,"K4SD","small_airport","Reno-Stead Airport",39.6674,-119.875999,5050,"NA","US","US-NV","Reno","no","KRTS",,"RTS","http://renoairport.com/reno-stead","https://en.wikipedia.org/wiki/Reno_Stead_Airport","4SD"
18854,"K4T2","small_airport","Kenneth Copeland Airport",32.977298736572266,-97.4884033203125,688,"NA","US","US-TX","Fort Worth","no","K4T2",,"4T2",,"https://en.wikipedia.org/wiki/Kenneth_Copeland_Airport",
18855,"K4U6","small_airport","Circle Town County Airport",47.41859817504883,-105.56199645996094,2426,"NA","US","US-MT","Circle","no","K4U6",,"4U6",,,
18856,"K4U9","small_airport","Dell Flight Strip",44.735699,-112.720001,6007,"NA","US","US-MT","Dell","no","K4U9",,"4U9",,"https://en.wikipedia.org/wiki/Dell_Flight_Strip",
18857,"K4V0","small_airport","Rangely Airport",40.09400177,-108.763000488,5275,"NA","US","US-CO","Rangely","no","4V0",,"4V0",,,
18858,"K4V1","small_airport","Spanish Peaks Airfield",37.696602,-104.783997,6047,"NA","US","US-CO","Walsenburg","no","K4V1",,"4V1",,"https://en.wikipedia.org/wiki/Spanish_Peaks_Airfield",
18859,"K4V4","small_airport","Northwood Municipal Airpiort - Vince Field",47.724876,-97.590115,1117,"NA","US","US-ND","Northwood","no","K4V4",,"4V4",,,
18860,"K4V9","small_airport","Antelope County Airport",42.112202,-98.038696,1774,"NA","US","US-NE","Neligh","no","4V9",,"4V9",,,
18862,"K4Y4","small_airport","Lakes of the North Airport",44.912498,-84.876404,1286,"NA","US","US-MI","Gaylord","no","K4Y4",,"4Y4",,"https://en.wikipedia.org/wiki/Lakes_of_the_North_Airport",
18864,"K50D","small_airport","Iron County Airport",46.009102,-88.273903,1340,"NA","US","US-MI","Crystal Falls","no","K50D",,"50D",,"https://en.wikipedia.org/wiki/Iron_County_Airport",
18865,"K50F","small_airport","Bourland Field",32.581799,-97.590797,873,"NA","US","US-TX","Cresson","no","50F",,"50F",,"https://en.wikipedia.org/wiki/Bourland_Field",
18866,"K50I","small_airport","Kentland Municipal Airport",40.758733,-87.429457,698,"NA","US","US-IN","Kentland","no","K50I","KKT","50I",,"https://en.wikipedia.org/wiki/Kentland_Municipal_Airport",
18868,"K50R","small_airport","Lockhart Municipal Airport",29.850299835205078,-97.67240142822266,532,"NA","US","US-TX","Lockhart","no","K50R",,"50R",,,
18869,"K51A","small_airport","Hawkinsville Pulaski County Airport",32.283676,-83.438164,270,"NA","US","US-GA","Hawkinsville","no","K51A",,"51A",,,
18870,"K51D","small_airport","Edgeley Municipal Airport",46.351198,-98.737165,1601,"NA","US","US-ND","Edgeley","no","51D",,"51D",,"https://en.wikipedia.org/wiki/Edgeley_Municipal_Airport",
18871,"K51J","small_airport","Lake City Municipal Airport - CJ Evans Field",33.8536,-79.768097,80,"NA","US","US-SC","Lake City","no","K51J",,"51J",,"https://en.wikipedia.org/wiki/Lake_City_Municipal_Airport_(South_Carolina)",
18872,"K51R","small_airport","Madisonville Municipal Airport",30.9128,-95.952003,287,"NA","US","US-TX","Madisonville","no","K51R",,"51R",,"https://en.wikipedia.org/wiki/Madisonville_Municipal_Airport_(Texas)",
18873,"K52A","small_airport","Madison Municipal Airport",33.612099,-83.460403,694,"NA","US","US-GA","Madison","no","52A",,"52A",,"https://en.wikipedia.org/wiki/Madison_Municipal_Airport_(Georgia)",
18874,"K52F","small_airport","Aero Valley Airport",33.051575,-97.232051,643,"NA","US","US-TX","Roanoke","no","K52F",,"52F","https://www.fly52f.org/","https://en.wikipedia.org/wiki/Northwest_Regional_Airport_(Texas)","Northwest Regional"
18875,"K52J","small_airport","Lee County Butters Field",34.244499,-80.236,211,"NA","US","US-SC","Bishopville","no","K52J",,"52J",,"https://en.wikipedia.org/wiki/Lee_County_Airport_(South_Carolina)",
18876,"K53A","small_airport","Dr. C P Savage Sr. Airport",32.301998,-84.0075,337,"NA","US","US-GA","Montezuma","no","53A",,"53A",,,
18877,"K54F","small_airport","Robert Lee Airport",31.881799697875977,-100.54000091552734,1922,"NA","US","US-TX","Robert Lee","no","K54F",,"54F",,,
18878,"K54J","small_airport","Defuniak Springs Airport",30.7313,-86.151604,289,"NA","US","US-FL","Defuniak Springs","no","K54J",,"54J",,"https://en.wikipedia.org/wiki/DeFuniak_Springs_Airport",
18879,"K54T","small_airport","RWJ Airpark",29.7617,-94.846497,30,"NA","US","US-TX","Baytown","no","K54T",,"54T","https://rwjairpark.com/","https://en.wikipedia.org/wiki/RWJ_Airpark","54TX"
18881,"K55J","small_airport","Fernandina Beach Municipal Airport",30.611799,-81.461197,16,"NA","US","US-FL","Fernandina Beach","no","KFHB",,"FHB","http://www.fbfl.us/index.aspx?NID=66","https://en.wikipedia.org/wiki/Fernandina_Beach_Municipal_Airport","55J"
18882,"K55K","small_airport","Oxford Municipal Airport",37.268732,-97.093375,1189,"NA","US","US-KS","Oxford","no",,,"55K",,,
18883,"K55M","small_airport","Star City Municipal Airport",33.925545,-91.861095,398,"NA","US","US-AR","Star City","no","K55M",,"55M",,,
18884,"K55Y","small_airport","Rushford Municipal Airport - Robert W Bunke Field",43.8158,-91.830101,1211,"NA","US","US-MN","Rushford","no",,,"55Y","http://www.rushford.govoffice.com/index.asp?SEC=E4507E08-19A6-48C3-B18E-862D748FF6CB&DE=66036454-0F79-4486-AA7A-E3D9801C3CB3&Typ","https://en.wikipedia.org/wiki/Rushford_Municipal_Airport",
18885,"K56D","small_airport","Wyandot County Airport",40.8834,-83.314499,830,"NA","US","US-OH","Upper Sandusky","no","K56D",,"56D",,"https://en.wikipedia.org/wiki/Wyandot_County_Airport",
18886,"K56F","small_airport","Fisher County Airport",32.825699,-100.415001,1941,"NA","US","US-TX","Rotan","no",,,"56F",,,
18887,"K57C","small_airport","East Troy Municipal Airport",42.797199,-88.372597,860,"NA","US","US-WI","East Troy","no","K57C",,"57C",,"https://en.wikipedia.org/wiki/East_Troy_Municipal_Airport",
18888,"K57S","small_airport","Troy Airport",48.480202,-115.903999,2017,"NA","US","US-MT","Troy","no","K57S",,"57S",,"https://en.wikipedia.org/wiki/Troy_Airport",
18889,"K58M","small_airport","Cecil County Airport",39.5742,-75.869797,106,"NA","US","US-MD","Elkton","no","K58M",,"58M",,"https://en.wikipedia.org/wiki/Claremont_Airport_(Maryland)",
18890,"K5A1","small_airport","Norwalk Huron County Airport",41.244801,-82.551201,852,"NA","US","US-OH","Norwalk","no","K5A1",,"5A1",,"https://en.wikipedia.org/wiki/Norwalk-Huron_County_Airport",
